"id","nome","status","estado_id","selecionada"
"4198","ROLANTE","1","23",NULL
"4199","RONDA ALTA","1","23",NULL
"4200","RONDINHA","1","23",NULL
"4201","ROQUE GONZALES","1","23",NULL
"4202","ROSARIO DO SUL","1","23",NULL
"4203","SAGRADA FAMILIA","1","23",NULL
"4204","SALDANHA MARINHO","1","23",NULL
"4205","SALTO DO JACUI","1","23",NULL
"4206","SALVADOR DAS MISSOES","1","23",NULL
"4207","SALVADOR DO SUL","1","23",NULL
"4208","SANANDUVA","1","23",NULL
"4209","SANTA BARBARA DO SUL","1","23",NULL
"4210","SANTA CECILIA DO SUL","1","23",NULL
"4211","SANTA CLARA DO SUL","1","23",NULL
"4212","SANTA CRUZ DO SUL","1","23",NULL
"4213","SANTA MARGARIDA DO SUL","1","23",NULL
"4214","SANTA MARIA","1","23",NULL
"4215","SANTA MARIA DO HERVAL","1","23",NULL
"4216","SANTA ROSA","1","23",NULL
"4217","SANTA TEREZA","1","23",NULL
"4218","SANTA VITORIA DO PALMAR","1","23",NULL
"4219","SANTANA DA BOA VISTA","1","23",NULL
"4220","SANTANA DO LIVRAMENTO","1","23",NULL
"4221","SANTIAGO","1","23",NULL
"4222","SANTO ANGELO","1","23",NULL
"4223","SANTO ANTONIO DA PATRULHA","1","23",NULL
"4224","SANTO ANTONIO DAS MISSOES","1","23",NULL
"4225","SANTO ANTONIO DO PALMA","1","23",NULL
"4226","SANTO ANTONIO DO PLANALTO","1","23",NULL
"4227","SANTO AUGUSTO","1","23",NULL
"4228","SANTO CRISTO","1","23",NULL
"4229","SANTO EXPEDITO DO SUL","1","23",NULL
"4230","SAO BORJA","1","23",NULL
"4231","SAO DOMINGOS DO SUL","1","23",NULL
"4232","SAO FRANCISCO DE ASSIS","1","23",NULL
"4233","SAO FRANCISCO DE PAULA","1","23",NULL
"4234","SAO GABRIEL","1","23",NULL
"4235","SAO JERONIMO","1","23",NULL
"4236","SAO JOAO DA URTIGA","1","23",NULL
"4237","SAO JOAO DO POLESINE","1","23",NULL
"4238","SAO JORGE","1","23",NULL
"4239","SAO JOSE DAS MISSOES","1","23",NULL
"4240","SAO JOSE DO HERVAL","1","23",NULL
"4241","SAO JOSE DO HORTENCIO","1","23",NULL
"4242","SAO JOSE DO INHACORA","1","23",NULL
"4243","SAO JOSE DO NORTE","1","23",NULL
"4244","SAO JOSE DO OURO","1","23",NULL
"4245","SAO JOSE DO SUL","1","23",NULL
"4246","SAO JOSE DOS AUSENTES","1","23",NULL
"4247","SAO LEOPOLDO","1","23",NULL
"4248","SAO LOURENCO DO SUL","1","23",NULL
"4249","SAO LUIZ GONZAGA","1","23",NULL
"4250","SAO MARCOS","1","23",NULL
"4251","SAO MARTINHO","1","23",NULL
"4252","SAO MARTINHO DA SERRA","1","23",NULL
"4253","SAO MIGUEL DAS MISSOES","1","23",NULL
"4254","SAO NICOLAU","1","23",NULL
"4255","SAO PAULO DAS MISSOES","1","23",NULL
"4256","SAO PEDRO DA SERRA","1","23",NULL
"4257","SAO PEDRO DAS MISSOES","1","23",NULL
"4258","SAO PEDRO DO BUTIA","1","23",NULL
"4259","SAO PEDRO DO SUL","1","23",NULL
"4260","SAO SEBASTIAO DO CAI","1","23",NULL
"4261","SAO SEPE","1","23",NULL
"4262","SAO VALENTIM","1","23",NULL
"4263","SAO VALENTIM DO SUL","1","23",NULL
"4264","SAO VALERIO DO SUL","1","23",NULL
"4265","SAO VENDELINO","1","23",NULL
"4266","SAO VICENTE DO SUL","1","23",NULL
"4267","SAPIRANGA","1","23",NULL
"4268","SAPUCAIA DO SUL","1","23",NULL
"4269","SARANDI","1","23",NULL
"4270","SEBERI","1","23",NULL
"4271","SEDE NOVA","1","23",NULL
"4272","SEGREDO","1","23",NULL
"4273","SELBACH","1","23",NULL
"4274","SENADOR SALGADO FILHO","1","23",NULL
"4275","SENTINELA DO SUL","1","23",NULL
"4276","SERAFINA CORREA","1","23",NULL
"4277","SERIO","1","23",NULL
"4278","SERTAO","1","23",NULL
"4279","SERTAO SANTANA","1","23",NULL
"4280","SETE DE SETEMBRO","1","23",NULL
"4281","SEVERIANO DE ALMEIDA","1","23",NULL
"4282","SILVEIRA MARTINS","1","23",NULL
"4283","SINIMBU","1","23",NULL
"4284","SOBRADINHO","1","23",NULL
"4285","SOLEDADE","1","23",NULL
"4286","TABAI","1","23",NULL
"4287","TAPEJARA","1","23",NULL
"4288","TAPERA","1","23",NULL
"4289","TAPES","1","23",NULL
"4290","TAQUARA","1","23",NULL
"4291","TAQUARI","1","23",NULL
"4292","TAQUARUCU DO SUL","1","23",NULL
"4293","TAVARES","1","23",NULL
"4294","TENENTE PORTELA","1","23",NULL
"4295","TERRA DE AREIA","1","23",NULL
"4296","TEUTONIA","1","23",NULL
"4297","TIO HUGO","1","23",NULL
"4298","TIRADENTES DO SUL","1","23",NULL
"4299","TOROPI","1","23",NULL
"4300","TORRES","1","23",NULL
"4301","TRAMANDAI","1","23",NULL
"4302","TRAVESSEIRO","1","23",NULL
"4303","TRES ARROIOS","1","23",NULL
"4304","TRES CACHOEIRAS","1","23",NULL
"4305","TRES COROAS","1","23",NULL
"4306","TRES DE MAIO","1","23",NULL
"4307","TRES FORQUILHAS","1","23",NULL
"4308","TRES PALMEIRAS","1","23",NULL
"4309","TRES PASSOS","1","23",NULL
"4310","TRINDADE DO SUL","1","23",NULL
"4311","TRIUNFO","1","23",NULL
"4312","TUCUNDUVA","1","23",NULL
"4313","TUNAS","1","23",NULL
"4314","TUPANCI DO SUL","1","23",NULL
"4315","TUPANCIRETA","1","23",NULL
"4316","TUPANDI","1","23",NULL
"4317","TUPARENDI","1","23",NULL
"4318","TURUCU","1","23",NULL
"4319","UBIRETAMA","1","23",NULL
"4320","UNIAO DA SERRA","1","23",NULL
"4321","UNISTALDA","1","23",NULL
"4322","URUGUAIANA","1","23",NULL
"4323","VACARIA","1","23",NULL
"4324","VALE DO SOL","1","23",NULL
"4325","VALE REAL","1","23",NULL
"4326","VALE VERDE","1","23",NULL
"4327","VANINI","1","23",NULL
"4328","VENANCIO AIRES","1","23",NULL
"4329","VERA CRUZ","1","23",NULL
"4330","VERANOPOLIS","1","23",NULL
"4331","VESPASIANO CORREA","1","23",NULL
"4332","VIADUTOS","1","23",NULL
"4333","VIAMAO","1","23",NULL
"4334","VICENTE DUTRA","1","23",NULL
"4335","VICTOR GRAEFF","1","23",NULL
"4336","VILA FLORES","1","23",NULL
"4337","VILA LANGARO","1","23",NULL
"4338","VILA MARIA","1","23",NULL
"4339","VILA NOVA DO SUL","1","23",NULL
"4340","VISTA ALEGRE","1","23",NULL
"4341","VISTA ALEGRE DO PRATA","1","23",NULL
"4342","VISTA GAUCHA","1","23",NULL
"4343","VITORIA DAS MISSOES","1","23",NULL
"4344","WESTFALIA","1","23",NULL
"4345","XANGRI-LA","1","23",NULL
"4346","ALTA FLORESTA D`OESTE","1","21",NULL
"4347","ALTO ALEGRE DOS PARECIS","1","21",NULL
"4348","ALTO PARAISO","1","21",NULL
"4349","ALVORADA D`OESTE","1","21",NULL
"4350","ARIQUEMES","1","21",NULL
"4351","BURITIS","1","21",NULL
"4352","CABIXI","1","21",NULL
"4353","CACAULANDIA","1","21",NULL
"4354","CACOAL","1","21",NULL
"4355","CAMPO NOVO DE RONDONIA","1","21",NULL
"4356","CANDEIAS DO JAMARI","1","21",NULL
"4357","CASTANHEIRAS","1","21",NULL
"4358","CEREJEIRAS","1","21",NULL
"4359","CHUPINGUAIA","1","21",NULL
"4360","COLORADO DO OESTE","1","21",NULL
"4361","CORUMBIARA","1","21",NULL
"4362","COSTA MARQUES","1","21",NULL
"4363","CUJUBIM","1","21",NULL
"4364","ESPIGAO D`OESTE","1","21",NULL
"4365","GOVERNADOR JORGE TEIXEIRA","1","21",NULL
"4366","GUAJARA-MIRIM","1","21",NULL
"4367","ITAPUA DO OESTE","1","21",NULL
"4368","JARU","1","21",NULL
"4369","JI-PARANA","1","21",NULL
"4370","MACHADINHO D`OESTE","1","21",NULL
"4371","MINISTRO ANDREAZZA","1","21",NULL
"4372","MIRANTE DA SERRA","1","21",NULL
"4373","MONTE NEGRO","1","21",NULL
"4374","NOVA BRASILANDIA D`OESTE","1","21",NULL
"4375","NOVA MAMORE","1","21",NULL
"4376","NOVA UNIAO","1","21",NULL
"4377","NOVO HORIZONTE DO OESTE","1","21",NULL
"4378","OURO PRETO DO OESTE","1","21",NULL
"4379","PARECIS","1","21",NULL
"4380","PIMENTA BUENO","1","21",NULL
"4381","PIMENTEIRAS DO OESTE","1","21",NULL
"4382","PORTO VELHO","1","21",NULL
"4383","PRESIDENTE MEDICI","1","21",NULL
"4384","PRIMAVERA DE RONDONIA","1","21",NULL
"4385","RIO CRESPO","1","21",NULL
"4386","ROLIM DE MOURA","1","21",NULL
"4387","SANTA LUZIA D`OESTE","1","21",NULL
"4388","SAO FELIPE D`OESTE","1","21",NULL
"4389","SAO FRANCISCO DO GUAPORE","1","21",NULL
"4390","SAO MIGUEL DO GUAPORE","1","21",NULL
"4391","SERINGUEIRAS","1","21",NULL
"4392","TEIXEIROPOLIS","1","21",NULL
"4393","THEOBROMA","1","21",NULL
"4394","URUPA","1","21",NULL
"4395","VALE DO ANARI","1","21",NULL
"4396","VALE DO PARAISO","1","21",NULL
"4397","VILHENA","1","21",NULL
"4398","ALTO ALEGRE","1","22",NULL
"4399","AMAJARI","1","22",NULL
"4400","BOA VISTA","1","22",NULL
"4401","BONFIM","1","22",NULL
"4402","CANTA","1","22",NULL
"4403","CARACARAI","1","22",NULL
"4404","CAROEBE","1","22",NULL
"4405","IRACEMA","1","22",NULL
"4406","MUCAJAI","1","22",NULL
"4407","NORMANDIA","1","22",NULL
"4408","PACARAIMA","1","22",NULL
"4409","RORAINOPOLIS","1","22",NULL
"4410","SAO JOAO DA BALIZA","1","22",NULL
"4411","SAO LUIZ","1","22",NULL
"4412","UIRAMUTA","1","22",NULL
"4413","ABDON BATISTA","1","24",NULL
"4414","ABELARDO LUZ","1","24",NULL
"4415","AGROLANDIA","1","24",NULL
"4416","AGRONOMICA","1","24",NULL
"4417","AGUA DOCE","1","24",NULL
"4418","AGUAS DE CHAPECO","1","24",NULL
"4419","AGUAS FRIAS","1","24",NULL
"4420","AGUAS MORNAS","1","24",NULL
"4421","ALFREDO WAGNER","1","24",NULL
"4422","ALTO BELA VISTA","1","24",NULL
"4423","ANCHIETA","1","24",NULL
"4424","ANGELINA","1","24",NULL
"4425","ANITA GARIBALDI","1","24",NULL
"4426","ANITAPOLIS","1","24",NULL
"4427","ANTONIO CARLOS","1","24",NULL
"4428","APIUNA","1","24",NULL
"4429","ARABUTA","1","24",NULL
"4430","ARAQUARI","1","24",NULL
"4431","ARARANGUA","1","24",NULL
"4432","ARMAZEM","1","24",NULL
"4433","ARROIO TRINTA","1","24",NULL
"4434","ARVOREDO","1","24",NULL
"4435","ASCURRA","1","24",NULL
"4436","ATALANTA","1","24",NULL
"4437","AURORA","1","24",NULL
"4438","BALNEARIO ARROIO DO SILVA","1","24",NULL
"4439","BALNEARIO BARRA DO SUL","1","24",NULL
"4440","BALNEARIO CAMBORIU","1","24",NULL
"4441","BALNEARIO GAIVOTA","1","24",NULL
"4442","BANDEIRANTE","1","24",NULL
"4443","BARRA BONITA","1","24",NULL
"4444","BARRA VELHA","1","24",NULL
"4445","BELA VISTA DO TOLDO","1","24",NULL
"4446","BELMONTE","1","24",NULL
"4447","BENEDITO NOVO","1","24",NULL
"4448","BIGUACU","1","24",NULL
"4449","BLUMENAU","1","24",NULL
"4450","BOCAINA DO SUL","1","24",NULL
"4451","BOM JARDIM DA SERRA","1","24",NULL
"4452","BOM JESUS","1","24",NULL
"4453","BOM JESUS DO OESTE","1","24",NULL
"4454","BOM RETIRO","1","24",NULL
"4455","BOMBINHAS","1","24",NULL
"4456","BOTUVERA","1","24",NULL
"4457","BRACO DO NORTE","1","24",NULL
"4458","BRACO DO TROMBUDO","1","24",NULL
"4459","BRUNOPOLIS","1","24",NULL
"4460","BRUSQUE","1","24",NULL
"4461","CACADOR","1","24",NULL
"4462","CAIBI","1","24",NULL
"4463","CALMON","1","24",NULL
"4464","CAMBORIU","1","24",NULL
"4465","CAMPO ALEGRE","1","24",NULL
"4466","CAMPO BELO DO SUL","1","24",NULL
"4467","CAMPO ERE","1","24",NULL
"4468","CAMPOS NOVOS","1","24",NULL
"4469","CANELINHA","1","24",NULL
"4470","CANOINHAS","1","24",NULL
"4471","CAPAO ALTO","1","24",NULL
"4472","CAPINZAL","1","24",NULL
"4473","CAPIVARI DE BAIXO","1","24",NULL
"4474","CATANDUVAS","1","24",NULL
"4475","CAXAMBU DO SUL","1","24",NULL
"4476","CELSO RAMOS","1","24",NULL
"4477","CERRO NEGRO","1","24",NULL
"4478","CHAPADAO DO LAGEADO","1","24",NULL
"4479","CHAPECO","1","24",NULL
"4480","COCAL DO SUL","1","24",NULL
"4481","CONCORDIA","1","24",NULL
"4482","CORDILHEIRA ALTA","1","24",NULL
"4483","CORONEL FREITAS","1","24",NULL
"4484","CORONEL MARTINS","1","24",NULL
"4485","CORREIA PINTO","1","24",NULL
"4486","CORUPA","1","24",NULL
"4487","CRICIUMA","1","24",NULL
"4488","CUNHA PORA","1","24",NULL
"4489","CUNHATAI","1","24",NULL
"4490","CURITIBANOS","1","24",NULL
"4491","DESCANSO","1","24",NULL
"4492","DIONISIO CERQUEIRA","1","24",NULL
"4493","DONA EMMA","1","24",NULL
"4494","DOUTOR PEDRINHO","1","24",NULL
"4495","ENTRE RIOS","1","24",NULL
"4496","ERMO","1","24",NULL
"4497","ERVAL VELHO","1","24",NULL
"4498","FAXINAL DOS GUEDES","1","24",NULL
"4499","FLOR DO SERTAO","1","24",NULL
"4500","FLORIANOPOLIS","1","24",NULL
"4501","FORMOSA DO SUL","1","24",NULL
"4502","FORQUILHINHA","1","24",NULL
"4503","FRAIBURGO","1","24",NULL
"4504","FREI ROGERIO","1","24",NULL
"4505","GALVAO","1","24",NULL
"4506","GAROPABA","1","24",NULL
"4507","GARUVA","1","24",NULL
"4508","GASPAR","1","24",NULL
"4509","GOVERNADOR CELSO RAMOS","1","24",NULL
"4510","GRAO PARA","1","24",NULL
"4511","GRAVATAL","1","24",NULL
"4512","GUABIRUBA","1","24",NULL
"4513","GUARACIABA","1","24",NULL
"4514","GUARAMIRIM","1","24",NULL
"4515","GUARUJA DO SUL","1","24",NULL
"4516","GUATAMBU","1","24",NULL
"4517","HERVAL D`OESTE","1","24",NULL
"4518","IBIAM","1","24",NULL
"4519","IBICARE","1","24",NULL
"4520","IBIRAMA","1","24",NULL
"4521","ICARA","1","24",NULL
"4522","ILHOTA","1","24",NULL
"4523","IMARUI","1","24",NULL
"4524","IMBITUBA","1","24",NULL
"4525","IMBUIA","1","24",NULL
"4526","INDAIAL","1","24",NULL
"4527","IOMERE","1","24",NULL
"4528","IPIRA","1","24",NULL
"4529","IPORA DO OESTE","1","24",NULL
"4530","IPUACU","1","24",NULL
"4531","IPUMIRIM","1","24",NULL
"4532","IRACEMINHA","1","24",NULL
"4533","IRANI","1","24",NULL
"4534","IRATI","1","24",NULL
"4535","IRINEOPOLIS","1","24",NULL
"4536","ITA","1","24",NULL
"4537","ITAIOPOLIS","1","24",NULL
"4538","ITAJAI","1","24",NULL
"4539","ITAPEMA","1","24",NULL
"4540","ITAPIRANGA","1","24",NULL
"4541","ITAPOA","1","24",NULL
"4542","ITUPORANGA","1","24",NULL
"4543","JABORA","1","24",NULL
"4544","JACINTO MACHADO","1","24",NULL
"4545","JAGUARUNA","1","24",NULL
"4546","JARAGUA DO SUL","1","24",NULL
"4547","JARDINOPOLIS","1","24",NULL
"4548","JOACABA","1","24",NULL
"4549","JOINVILLE","1","24",NULL
"4550","JOSE BOITEUX","1","24",NULL
"4551","JUPIA","1","24",NULL
"4552","LACERDOPOLIS","1","24",NULL
"4553","LAGES","1","24",NULL
"4554","LAGUNA","1","24",NULL
"4555","LAJEADO GRANDE","1","24",NULL
"4556","LAURENTINO","1","24",NULL
"4557","LAURO MULLER","1","24",NULL
"4558","LEBON REGIS","1","24",NULL
"4559","LEOBERTO LEAL","1","24",NULL
"4560","LINDOIA DO SUL","1","24",NULL
"4561","LONTRAS","1","24",NULL
"4562","LUIZ ALVES","1","24",NULL
"4563","LUZERNA","1","24",NULL
"4564","MACIEIRA","1","24",NULL
"4565","MAFRA","1","24",NULL
"4566","MAJOR GERCINO","1","24",NULL
"4567","MAJOR VIEIRA","1","24",NULL
"4568","MARACAJA","1","24",NULL
"4569","MARAVILHA","1","24",NULL
"4570","MAREMA","1","24",NULL
"4571","MASSARANDUBA","1","24",NULL
"4572","MATOS COSTA","1","24",NULL
"4573","MELEIRO","1","24",NULL
"4574","MIRIM DOCE","1","24",NULL
"4575","MODELO","1","24",NULL
"4576","MONDAI","1","24",NULL
"4577","MONTE CARLO","1","24",NULL
"4578","MONTE CASTELO","1","24",NULL
"4579","MORRO DA FUMACA","1","24",NULL
"4580","MORRO GRANDE","1","24",NULL
"4581","NAVEGANTES","1","24",NULL
"4582","NOVA ERECHIM","1","24",NULL
"4583","NOVA ITABERABA","1","24",NULL
"4584","NOVA TRENTO","1","24",NULL
"4585","NOVA VENEZA","1","24",NULL
"4586","NOVO HORIZONTE","1","24",NULL
"4587","ORLEANS","1","24",NULL
"4588","OTACILIO COSTA","1","24",NULL
"4589","OURO","1","24",NULL
"4590","OURO VERDE","1","24",NULL
"4591","PAIAL","1","24",NULL
"4592","PAINEL","1","24",NULL
"4593","PALHOCA","1","24",NULL
"4594","PALMA SOLA","1","24",NULL
"4595","PALMEIRA","1","24",NULL
"4596","PALMITOS","1","24",NULL
"4597","PAPANDUVA","1","24",NULL
"4598","PARAISO","1","24",NULL
"4599","PASSO DE TORRES","1","24",NULL
"4600","PASSOS MAIA","1","24",NULL
"4601","PAULO LOPES","1","24",NULL
"4602","PEDRAS GRANDES","1","24",NULL
"4603","PENHA","1","24",NULL
"4604","PERITIBA","1","24",NULL
"4605","PETROLANDIA","1","24",NULL
"4606","PICARRAS","1","24",NULL
"4607","PINHALZINHO","1","24",NULL
"4608","PINHEIRO PRETO","1","24",NULL
"4609","PIRATUBA","1","24",NULL
"4610","PLANALTO ALEGRE","1","24",NULL
"4611","POMERODE","1","24",NULL
"4612","PONTE ALTA","1","24",NULL
"4613","PONTE ALTA DO NORTE","1","24",NULL
"4614","PONTE SERRADA","1","24",NULL
"4615","PORTO BELO","1","24",NULL
"4616","PORTO UNIAO","1","24",NULL
"4617","POUSO REDONDO","1","24",NULL
"4618","PRAIA GRANDE","1","24",NULL
"4619","PRESIDENTE CASTELO BRANCO","1","24",NULL
"4620","PRESIDENTE GETULIO","1","24",NULL
"4621","PRESIDENTE NEREU","1","24",NULL
"4622","PRINCESA","1","24",NULL
"4623","QUILOMBO","1","24",NULL
"4624","RANCHO QUEIMADO","1","24",NULL
"4625","RIO DAS ANTAS","1","24",NULL
"4626","RIO DO CAMPO","1","24",NULL
"4627","RIO DO OESTE","1","24",NULL
"4628","RIO DO SUL","1","24",NULL
"4629","RIO DOS CEDROS","1","24",NULL
"4630","RIO FORTUNA","1","24",NULL
"4631","RIO NEGRINHO","1","24",NULL
"4632","RIO RUFINO","1","24",NULL
"4633","RIQUEZA","1","24",NULL
"4634","RODEIO","1","24",NULL
"4635","ROMELANDIA","1","24",NULL
"4636","SALETE","1","24",NULL
"4637","SALTINHO","1","24",NULL
"4638","SALTO VELOSO","1","24",NULL
"4639","SANGAO","1","24",NULL
"4640","SANTA CECILIA","1","24",NULL
"4641","SANTA HELENA","1","24",NULL
"4642","SANTA ROSA DE LIMA","1","24",NULL
"4643","SANTA ROSA DO SUL","1","24",NULL
"4644","SANTA TEREZINHA","1","24",NULL
"4645","SANTA TEREZINHA DO PROGRESSO","1","24",NULL
"4646","SANTIAGO DO SUL","1","24",NULL
"4647","SANTO AMARO DA IMPERATRIZ","1","24",NULL
"4648","SAO BENTO DO SUL","1","24",NULL
"4649","SAO BERNARDINO","1","24",NULL
"4650","SAO BONIFACIO","1","24",NULL
"4651","SAO CARLOS","1","24",NULL
"4652","SAO CRISTOVAO DO SUL","1","24",NULL
"4653","SAO DOMINGOS","1","24",NULL
"4654","SAO FRANCISCO DO SUL","1","24",NULL
"4655","SAO JOAO BATISTA","1","24",NULL
"4656","SAO JOAO DO ITAPERIU","1","24",NULL
"4657","SAO JOAO DO OESTE","1","24",NULL
"4658","SAO JOAO DO SUL","1","24",NULL
"4659","SAO JOAQUIM","1","24",NULL
"4660","SAO JOSE","1","24",NULL
"4661","SAO JOSE DO CEDRO","1","24",NULL
"4662","SAO JOSE DO CERRITO","1","24",NULL
"4663","SAO LOURENCO DO OESTE","1","24",NULL
"4664","SAO LUDGERO","1","24",NULL
"4665","SAO MARTINHO","1","24",NULL
"4666","SAO MIGUEL DA BOA VISTA","1","24",NULL
"4667","SAO MIGUEL DO OESTE","1","24",NULL
"4668","SAO PEDRO DE ALCANTARA","1","24",NULL
"4669","SAUDADES","1","24",NULL
"4670","SCHROEDER","1","24",NULL
"4671","SEARA","1","24",NULL
"4672","SERRA ALTA","1","24",NULL
"4673","SIDEROPOLIS","1","24",NULL
"4674","SOMBRIO","1","24",NULL
"4675","SUL BRASIL","1","24",NULL
"4676","TAIO","1","24",NULL
"4677","TANGARA","1","24",NULL
"4678","TIGRINHOS","1","24",NULL
"4679","TIJUCAS","1","24",NULL
"4680","TIMBE DO SUL","1","24",NULL
"4681","TIMBO","1","24",NULL
"4682","TIMBO GRANDE","1","24",NULL
"4683","TRES BARRAS","1","24",NULL
"4684","TREVISO","1","24",NULL
"4685","TREZE DE MAIO","1","24",NULL
"4686","TREZE TILIAS","1","24",NULL
"4687","TROMBUDO CENTRAL","1","24",NULL
"4688","TUBARAO","1","24",NULL
"4689","TUNAPOLIS","1","24",NULL
"4690","TURVO","1","24",NULL
"4691","UNIAO DO OESTE","1","24",NULL
"4692","URUBICI","1","24",NULL
"4693","URUPEMA","1","24",NULL
"4694","URUSSANGA","1","24",NULL
"4695","VARGEAO","1","24",NULL
"4696","VARGEM","1","24",NULL
"4697","VARGEM BONITA","1","24",NULL
"4698","VIDAL RAMOS","1","24",NULL
"4699","VIDEIRA","1","24",NULL
"4700","VITOR MEIRELES","1","24",NULL
"4701","WITMARSUM","1","24",NULL
"4702","XANXERE","1","24",NULL
"4703","XAVANTINA","1","24",NULL
"4704","XAXIM","1","24",NULL
"4705","ZORTEA","1","24",NULL
"4706","ADAMANTINA","1","26",NULL
"4707","ADOLFO","1","26",NULL
"4708","AGUAI","1","26",NULL
"4709","AGUAS DA PRATA","1","26",NULL
"4710","AGUAS DE LINDOIA","1","26",NULL
"4711","AGUAS DE SANTA BARBARA","1","26",NULL
"4712","AGUAS DE SAO PEDRO","1","26",NULL
"4713","AGUDOS","1","26",NULL
"4714","ALAMBARI","1","26",NULL
"4715","ALFREDO MARCONDES","1","26",NULL
"4716","ALTAIR","1","26",NULL
"4717","ALTINOPOLIS","1","26",NULL
"4718","ALTO ALEGRE","1","26",NULL
"4719","ALUMINIO","1","26",NULL
"4720","ALVARES FLORENCE","1","26",NULL
"4721","ALVARES MACHADO","1","26",NULL
"4722","ALVARO DE CARVALHO","1","26",NULL
"4723","ALVINLANDIA","1","26",NULL
"4724","AMERICANA","1","26",NULL
"4725","AMERICO BRASILIENSE","1","26",NULL
"4726","AMERICO DE CAMPOS","1","26",NULL
"4727","AMPARO","1","26",NULL
"4728","ANALANDIA","1","26",NULL
"4729","ANDRADINA","1","26",NULL
"4730","ANGATUBA","1","26",NULL
"4731","ANHEMBI","1","26",NULL
"4732","ANHUMAS","1","26",NULL
"4733","APARECIDA","1","26",NULL
"4734","APARECIDA D`OESTE","1","26",NULL
"4735","APIAI","1","26",NULL
"4736","ARACARIGUAMA","1","26",NULL
"4737","ARACATUBA","1","26",NULL
"4738","ARACOIABA DA SERRA","1","26",NULL
"4739","ARAMINA","1","26",NULL
"4740","ARANDU","1","26",NULL
"4741","ARAPEI","1","26",NULL
"4742","ARARAQUARA","1","26",NULL
"4743","ARARAS","1","26",NULL
"4744","ARCO-IRIS","1","26",NULL
"4745","AREALVA","1","26",NULL
"4746","AREIAS","1","26",NULL
"4747","AREIOPOLIS","1","26",NULL
"4748","ARIRANHA","1","26",NULL
"4749","ARTUR NOGUEIRA","1","26",NULL
"4750","ARUJA","1","26",NULL
"4751","ASPASIA","1","26",NULL
"4752","ASSIS","1","26",NULL
"4753","ATIBAIA","1","26",NULL
"4754","AURIFLAMA","1","26",NULL
"4755","AVAI","1","26",NULL
"4756","AVANHANDAVA","1","26",NULL
"4757","AVARE","1","26",NULL
"4758","BADY BASSITT","1","26",NULL
"4759","BALBINOS","1","26",NULL
"4760","BALSAMO","1","26",NULL
"4761","BANANAL","1","26",NULL
"4762","BARAO DE ANTONINA","1","26",NULL
"4763","BARBOSA","1","26",NULL
"4764","BARIRI","1","26",NULL
"4765","BARRA BONITA","1","26",NULL
"4766","BARRA DO CHAPEU","1","26",NULL
"4767","BARRA DO TURVO","1","26",NULL
"4768","BARRETOS","1","26",NULL
"4769","BARRINHA","1","26",NULL
"4770","BARUERI","1","26",NULL
"4771","BASTOS","1","26",NULL
"4772","BATATAIS","1","26",NULL
"4773","BAURU","1","26",NULL
"4774","BEBEDOURO","1","26",NULL
"4775","BENTO DE ABREU","1","26",NULL
"4776","BERNARDINO DE CAMPOS","1","26",NULL
"4777","BERTIOGA","1","26",NULL
"4778","BILAC","1","26",NULL
"4779","BIRIGUI","1","26",NULL
"4780","BIRITIBA-MIRIM","1","26",NULL
"4781","BOA ESPERANCA DO SUL","1","26",NULL
"4782","BOCAINA","1","26",NULL
"4783","BOFETE","1","26",NULL
"4784","BOITUVA","1","26",NULL
"4785","BOM JESUS DOS PERDOES","1","26",NULL
"4786","BOM SUCESSO DE ITARARE","1","26",NULL
"4787","BORA","1","26",NULL
"4788","BORACEIA","1","26",NULL
"4789","BORBOREMA","1","26",NULL
"4790","BOREBI","1","26",NULL
"4791","BOTUCATU","1","26",NULL
"4792","BRAGANCA PAULISTA","1","26",NULL
"4793","BRAUNA","1","26",NULL
"4794","BREJO ALEGRE","1","26",NULL
"4795","BRODOWSKI","1","26",NULL
"4796","BROTAS","1","26",NULL
"4797","BURI","1","26",NULL
"4798","BURITAMA","1","26",NULL
"4799","BURITIZAL","1","26",NULL
"4800","CABRALIA PAULISTA","1","26",NULL
"4801","CABREUVA","1","26",NULL
"4802","CACAPAVA","1","26",NULL
"4803","CACHOEIRA PAULISTA","1","26",NULL
"4804","CACONDE","1","26",NULL
"4805","CAFELANDIA","1","26",NULL
"4806","CAIABU","1","26",NULL
"4807","CAIEIRAS","1","26",NULL
"4808","CAIUA","1","26",NULL
"4809","CAJAMAR","1","26",NULL
"4810","CAJATI","1","26",NULL
"4811","CAJOBI","1","26",NULL
"4812","CAJURU","1","26",NULL
"4813","CAMPINA DO MONTE ALEGRE","1","26",NULL
"4814","CAMPINAS","1","26",NULL
"4815","CAMPO LIMPO PAULISTA","1","26",NULL
"4816","CAMPOS DO JORDAO","1","26",NULL
"4817","CAMPOS NOVOS PAULISTA","1","26",NULL
"4818","CANANEIA","1","26",NULL
"4819","CANAS","1","26",NULL
"4820","CANDIDO MOTA","1","26",NULL
"4821","CANDIDO RODRIGUES","1","26",NULL
"4822","CANITAR","1","26",NULL
"4823","CAPAO BONITO","1","26",NULL
"4824","CAPELA DO ALTO","1","26",NULL
"4825","CAPIVARI","1","26",NULL
"4826","CARAGUATATUBA","1","26",NULL
"4827","CARAPICUIBA","1","26",NULL
"4828","CARDOSO","1","26",NULL
"4829","CASA BRANCA","1","26",NULL
"4830","CASSIA DOS COQUEIROS","1","26",NULL
